sku,name,description,category,rating,reviewCount,price,image,url
2176130,All-Clad Food Mill,"To create this innovative stainless-steel food mill, All-Clad worked with professional chefs to develop a super-efficient tool that helps home chefs prepare a range of recipes. It pur&amp;#233;es and strains ingredients at the same time, producing a…",cooks-tools,4.2,10,129.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0103/img45o.jpg,https://www.williams-sonoma.com/products/all-clad-food-mill/
1188843,Chef'n Emulstir Salad Dressing Mixer,"Whip up your own healthier alternatives to high-calorie bottled dressings. This Chef'n salad dressing mixer comes with a glass cruet, making it ideal for table service and refrigerator storage. Add your ingredients and squeeze the trigger to create…",cooks-tools,3,2,22.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0112/img20o.jpg,https://www.williams-sonoma.com/products/chefn-emulstir-salad-dressing-mixer/
4428769,Open Kitchen by Williams Sonoma Champagne Stopper,"Life in the kitchen is easier when you use the right tool for the task. Designed to preserve the signature bubbles in champagnes and sparkling wines, our sturdy stainless-steel stopper has an airtight silicone seal that keeps the festive fizz inside an opened bottle.",tabletop-glassware-bar,,,11.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202141/0130/img19o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-open-kitchen-champagne-stopper/
325795,OXO Salad Spinner,"Oil-based salad dressings will only adhere to greens that are perfectly dry &amp;#8211; and this spinner makes child's play of drying them. The clear bowl doubles as a salad bowl, and the entire spinner is dishwasher safe.",cooks-tools,4.697,66,25.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202150/0002/img98o.jpg,https://www.williams-sonoma.com/products/oxo-salad-spinner/
9790390,Global 2 Stage Ceramic Knife Sharpener,"Maintain the razor edge of your Global knives with this efficient manual sharpener from Japan. Its coarse and fine wheels hone the blade to razor sharpness in stages, while a water slurry keeps the blade and wheels clean during operation.",cutlery,5,3,69.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0104/img39o.jpg,https://www.williams-sonoma.com/products/global-2-stage-ceramic-knife-sharpener/
5082279,Williams Sonoma Egg Bites,"Two egg bites are better than one. Our double-cup silicone mold makes two velvety-soft egg bites for a quick, low-carb breakfast or snack. Customize your creations with cheese, bacon, vegetables or herbs. The silicone lids come in handy for…",cooks-tools,3,3,14.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202134/0014/img59o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-egg-bites/
1279491,Williams Sonoma Paring Knife Blade Guard,"If you prefer to store your cutlery in a kitchen drawer, you can count on our signature knife guards to keep blades in top condition &amp;ndash; and protect your hands from sharp edges. Equally useful for transporting knives to parties, picnics or…",cutlery,5,1,3.5,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0005/williams-sonoma-chefs-knife-blade-guard-o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-paring-knife-blade-guard/
9036820,Williams Sonoma Goldtouch&amp;#174; Pro Nylon Cake Spatula,"Designed to be used with our Goldtouch&amp;#174; Pro nonstick bakeware collection, our innovative pastry tools offer outstanding performance and are safe to use with nonstick bakeware. Use this versatile spatula for everything from lifting cake slices…",cooks-tools,,,12.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202129/0037/img3o.jpg,https://www.williams-sonoma.com/products/gt-pro-cake-spatula/
4207691,Foraged Flora: A Year of Gathering and Arranging Wild Plants and Flowers,"Train your eye to the beauty that surrounds you. This stunning book inspires readers to create innovative arrangements using local, seasonal blooms. Organized by month, the excellent resource focuses on a range of foliage, both locally grown and…",cooks-tools,,,40,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202152/0064/img9o.jpg,https://www.williams-sonoma.com/products/foraged-flora-a-year-of-gathering-and-arranging-wild-plants/
3001221,"Melamine Mixing Bowls with Spout, Set of 3","Essential equipment for cooks and bakers &amp;ndash; big and little alike &amp;ndash; our lightweight, durable melamine bowls are an asset in any kitchen. Each has a nonslip rubber ring on its base to help hold the bowl steady during enthusiastic mixing.",cooks-tools,3.25,24,39.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202146/0352/melamine-mixing-bowls-with-spout-set-of-3-o.jpg,https://www.williams-sonoma.com/products/melamine-bowls-win-2014/
40501,Piazza Ice Cream Scoop,"Whether you're serving ice cream, sorbet or gelato, this sturdy Italian-made tool allows you to scoop out your treat in neat rounds. Its small size is also useful for forming uniform balls of cookie dough.",cooks-tools,3.8333,12,29.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0052/piazza-ice-cream-scoop-o.jpg,https://www.williams-sonoma.com/products/piazza-ice-cream-scoop/
9967626,Global Classic 6&amp;quot; Bagel Knife,"Global's award-winning knives are made to the exacting standards of Japanese professional chefs. The 6&amp;quot;-long serrated blade of this knife slices cleanly through bagels, crusty breads and sandwiches without compressing them. You'll also find it…",cutlery,,,89.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0224/global-classic-6-bagel-knife-o.jpg,https://www.williams-sonoma.com/products/global-classic-6-inch-bagel-knife/
3006140,"La Cornue CornuF&amp;#233; 90 Albertine Range, Suzanne Kasler Collection, Libert&amp;#233;","Founded in 1908, La Cornue is legendary for the unrivaled craftsmanship and innovation of its kitchen ranges. The compact Albertine model is named for the French company's founder and his wife, Albert and Alexandrine Dupuy. Providing…",electrics,,,9500,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202137/0022/img9o.jpg,https://www.williams-sonoma.com/products/la-cornue-albertine-stove-liberte/
5285014,"Williams Sonoma Compostable Coffee Capsules, Intenso",Tasting Notes,food,,,4.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202127/0122/img9o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-compostable-coffee-capsules-intenso/
3358079,Williams Sonoma Prep Tools Food Mill,"We designed and engineered our professional-quality food mill to produce the ultimate purees, sauces and soups. Just place food in the hopper, then turn the ergonomic crank. A rotating blade pushes foods through a perforated disk, leaving fibers, seeds and skins behind.",cooks-tools,2.5455,11,99.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0105/img39o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-prep-tools-food-mill/
160090,Open Kitchen by Williams Sonoma Garlic Press,"Life in the kitchen is easier when you use the right tool for the task. To get maximum flavor and aroma from fresh garlic, count on this sturdy press. It quickly crushes the whole cloves into a soft pulp, ready to use in your favorite recipes &amp;ndash; from salad dressings to pasta dishes.",cooks-tools,2,4,17.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202141/0130/img20o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-open-kitchen-garlic-press/
1072874,Zwilling Pro Le Blanc 7-Piece Self Sharpening Set,"Add unconventional style and high performance to your knife collection. Featuring sleek white handles, the Zwilling Pro Le Blanc series provides the ultimate comfort, security and precision in hand. Each knife boasts a unique arched bolster designed…",cutlery,5,9,449.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202138/0037/img1o.jpg,https://www.williams-sonoma.com/products/zwilling-pro-le-blanc-7-piece-self-sharpening-set/
6757512,W&amp;#252;sthof 3000/8000-Grit Whetstone Sharpener,"When you want to guarantee peak performance from top-quality kitchen knives, this is the stone to use&amp;mdash;it's designed for ultra-precise sharpening. Start by refreshing the edge on your blade with the fine 3000-grit side, then polish it to…",cutlery,,,100,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0074/img8o.jpg,https://www.williams-sonoma.com/products/wusthof-3000-8000-grit-whetstone-sharpener/
5030121,Williams Sonoma Breakfast Pancake Pen,"Create perfectly round pancakes or fill molds quickly and neatly with our user-friendly pancake pen. Simply add ingredients, shake to mix, then replace the lid with either the wide or narrow precision tip. A fun tool for family breakfasts, it holds up to 3 cups of your favorite batter.",cooks-tools,,,22.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202127/0250/img8o.jpg,https://www.williams-sonoma.com/products/ws-pancake-pen/
7197763,Williams Sonoma Goldtouch&amp;#174; Pro Pie Server,"Serve pie like a professional. Thanks to a Goldtouch&amp;#174; Pro nonstick coating (our most advanced nonstick finish), our innovative pastry tools provide outstanding performance. This wedge-shaped server&amp;nbsp;is ideal for plating slices of pie, cake…",cooks-tools,,,14.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202151/0003/img44o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-goldtouch-pie-server/
1279319,"Williams Sonoma Basic Blade Guards, Set of 4","If you prefer to store your cutlery in a kitchen drawer, you can count on our signature knife sheaths to keep blades in top condition &amp;ndash; and protect your hands from sharp edges. An ideal solution for knives not stored in a block, these guards…",cutlery,4,2,14.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0005/williams-sonoma-basic-blade-guards-set-of-4-o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-basic-blade-guards/
7139738,Surf Shack: Laid-Back Living by the Water,"Wave riding meets the shore in a book that welcomes readers inside the seaside dwellings of avid surfers. With vibrant photos of coastal getaways from Malibu to The Rockaways and from Australia to Japan, this book showcases the casual ease of spaces built to provide a break between the swells.",cooks-tools,,,35,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202152/0082/img68o.jpg,https://www.williams-sonoma.com/products/surf-shack-laid-back-living-by-the-water/
2555738,"Stainless-Steel Nesting Mixing Bowls, Set of 5","Mix, toss and whip like a pro with our five-piece Stainless-Steel Restaurant Mixing Bowls. You don&amp;rsquo;t have to be a culinary professional to enjoy the benefits of these professional-quality bowls, which offer durable mixing vessels ideal for…",cooks-tools,3.3077,13,59.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0008/stainless-steel-nesting-mixing-bowls-set-of-5-o.jpg,https://www.williams-sonoma.com/products/stainless-steel-restaurant-mixing-bowls/
1449433,Prepara Stainless Steel Herb Savor,"Keep fresh herbs at their peak flavor with this innovative storage device. It's laboratory-tested to make sure leafy green herbs stay fresh and flavorful for up to three weeks. Just fill the stainless-steel base with water, place your herbs in the basket and store in the fridge.",cooks-tools,4,2,32.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0112/img41o.jpg,https://www.williams-sonoma.com/products/prepara-stainless-steel-herb-savor/
2252109,Chef'n Ice Cream Sandwich Maker,"Whip up a batch of homemade ice cream sandwiches with your favorite ice cream flavors and cookie or brownie batter. This stackable mold makes it easy: First, bake the cookies in the silicone molds, then fill with ice cream and freeze. Fresh,…",cooks-tools,4,4,21.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0112/img55o.jpg,https://www.williams-sonoma.com/products/chefn-ice-cream-sandwich-maker/
8757226,Williams Sonoma Round Melamine Measuring Cups &amp;amp; Spoons,"Essential for everyday baking, these measuring cups and spoons offer exceptional utility and durability at a great value. Made from BPA-free melamine, each one is shatterproof, resistant to odors and dishwasher safe. The entire set of 14 nests for…",cooks-tools,1.6667,15,14.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202128/0043/img40o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-round-melamine-measuring-cups-spoons/
4997837,Miyabi Kaizen II 9 1/2&amp;quot; Bread Knife,Miyabi moves one step closer to perfection with Kaizen II cutlery. Kaizen II knives combine traditional Japanese craftsmanship with the best German blade-hardening technology and stunning modern design. A core of FC61 fine carbide steel is embedded…,cutlery,4.8571,21,179.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202152/0004/img3o.jpg,https://www.williams-sonoma.com/products/miyabi-kaizen-ii-nine-and-a-half-inch-bread-knife/
3004202,"La Cornue CornuF&amp;#233; 110 Hood, Stainless-Steel","Complete your La Cornue CornuF&amp;#233; 110 range with a hood befitting its timeless, elegant style. The chimney hood is crafted to meet impeccable performance standards, with a powerful, four-speed blower to efficiently remove cooking smoke and odors, and halogen lighting to illuminate the cooktop.",electrics,,,5150,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202137/0034/img11o.jpg,https://www.williams-sonoma.com/products/la-cornue-cornufe-110-hood-stainless-steel/
1773642,Williams Sonoma Prep Tools Potato Ricer,"When it comes to making perfect mashed potatoes, nothing beats the efficiency of a potato ricer. Unlike a traditional masher, this tool extrudes boiled potatoes in fluffy, rice-like grains, incorporating air as it works. Just place the cooked potato…",cooks-tools,2,4,44.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0101/img18o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-prep-tools-potato-ricer/
